system:index,B11,B3,B3_20m,B4,B4_20m,B8,B8_20m,CLP,CLP_20m,EPSG,NDSI_20m,NDVI,NDVI_20m,doi,kNDVI,kNDVI_20m,lat,long,name,year,.geo
20180823T212519_20180823T212514_T07WET_1,2729,4719,4730,4779,4766,5380,5372,100,100,32607,0.2682665236626894,0.05915936607933852,0.059775103570724006,235,0.0034998163053876464,0.0035730478014662113,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180823T212519_20180823T212514_T07WET_2,2376,3855,3828,3858,3876,4319,4388,100,100,32607,0.23404255319148937,0.05637764461293873,0.061955469506292354,235,0.003178428108781678,0.0038384613498896954,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180823T212519_20180823T212514_T07WET_3,2350,3784,3793,3861,3826,4411,4392,100,100,32607,0.23490151391828096,0.06648936170212766,0.06887320515940618,235,0.004420806419831902,0.00474348281133342,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180823T212519_20180823T212514_T07WET_4,2265,3676,3675,3662,3687,4292,4264,100,100,32607,0.23737373737373738,0.07920543122957002,0.07256948811470255,235,0.006273418035911572,0.005266281919881182,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180823T212519_20180823T212514_T07WET_5,2413,4089,4085,4103,4095,4691,4673,100,100,32607,0.2573099415204678,0.06686377075278599,0.06592153284671533,235,0.004470734052713462,0.004345621137701257,69.5757,-138.90525,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180825T211511_20180825T211512_T07WET_0,6396,7505,7516,8060,8065,8497,8458,100,100,32607,0.08050603795284646,0.02639367035090898,0.023785026932155177,237,6.966257219045247E-4,5.657274458101092E-4,69.5757,-138.90525,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180825T211511_20180825T211512_T07WET_1,6430,7392,7399,7929,7970,8221,8215,100,100,32607,0.07007014245426278,0.018080495356037153,0.01513747296879827,237,3.2690430067464934E-4,2.291430838705937E-4,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180825T211511_20180825T211512_T07WET_2,5568,6870,6812,7441,7402,7410,7460,100,100,32607,0.10048465266558966,-0.0020874015217830447,0.003902570313551339,237,4.357245113114596E-6,1.5230055051034637E-5,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180825T211511_20180825T211512_T07WET_3,6955,7717,7740,8342,8325,8502,8512,100,100,32607,0.05341953045253488,0.009498931370220851,0.011106491655283008,237,9.022969693130048E-5,1.233541562632086E-4,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180825T211511_20180825T211512_T07WET_4,6018,7040,7004,7548,7554,7737,7729,99,100,32607,0.07571801566579635,0.012365063788027477,0.011450631420532618,237,1.5289480129059032E-4,1.3111695917751625E-4,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180825T211511_20180825T211512_T07WET_5,6396,7505,7516,8060,8065,8497,8458,100,100,32607,0.08050603795284646,0.02639367035090898,0.023785026932155177,237,6.966257219045247E-4,5.657274458101092E-4,69.5757,-138.90525,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180826T213519_20180826T213520_T07WET_0,3137,2498,2478,2444,2399,3937,3931,78,81,32607,-0.11736420302760463,0.23397586585174737,0.24202211690363348,238,0.054690081635747005,0.05850780701875131,69.5757,-138.90525,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180826T213519_20180826T213520_T07WET_1,1961,1069,1069,835,834,3090,3015,7,8,32607,-0.2943894389438944,0.5745222929936306,0.5666406858924395,238,0.31858894346680655,0.3104846426373238,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180826T213519_20180826T213520_T07WET_2,2067,1368,1379,1167,1175,2707,2780,28,32,32607,-0.1996517701683111,0.39752194114610223,0.40581542351453853,238,0.15672133860038132,0.16321328760829956,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180826T213519_20180826T213520_T07WET_3,1908,1394,1409,1229,1246,2439,2458,31,31,32607,-0.15043714199577932,0.32988004362050166,0.32721382289416845,238,0.10839331689947132,0.10666161647532894,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180826T213519_20180826T213520_T07WET_4,1956,1508,1537,1350,1397,2533,2558,43,38,32607,-0.1199541941024907,0.30466134432140096,0.2935524652338812,238,0.0925528975344387,0.08596038039798011,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180826T213519_20180826T213520_T07WET_5,3137,2498,2478,2444,2399,3937,3931,78,81,32607,-0.11736420302760463,0.23397586585174737,0.24202211690363348,238,0.054690081635747005,0.05850780701875131,69.5757,-138.90525,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180827T210009_20180827T210012_T07WET_0,4043,4472,4502,4630,4648,4933,4921,100,100,32607,0.05371562317144529,0.03168461779776221,0.02852962692026335,239,0.0010039146677267201,8.139394324650914E-4,69.5757,-138.90525,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180827T210009_20180827T210012_T07WET_1,3968,4272,4292,4450,4449,4753,4805,100,100,32607,0.03922518159806295,0.03292404650657394,0.03846985087529717,239,0.0010839924137887574,0.0014799283459257927,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180827T210009_20180827T210012_T07WET_2,4494,4682,4653,5011,4993,5063,5063,100,100,32607,0.017382748442112166,0.005161802660313679,0.00696101829753381,239,2.6644206697716344E-5,4.84557757006764E-5,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180827T210009_20180827T210012_T07WET_3,4106,4332,4375,4634,4674,4633,4646,100,100,32607,0.0317179577879967,-1.0790978741771878E-4,-0.0030042918454935624,239,1.164452222053726E-8,9.025769492654021E-6,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180827T210009_20180827T210012_T07WET_4,3880,4434,4421,4539,4528,4770,4777,100,100,32607,0.06517287073846524,0.024814695456010314,0.02675980655561526,239,6.15769032747165E-4,7.160871244953427E-4,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180827T210009_20180827T210012_T07WET_5,4043,4472,4502,4630,4648,4933,4921,100,100,32607,0.05371562317144529,0.03168461779776221,0.02852962692026335,239,0.0010039146677267201,8.139394324650914E-4,69.5757,-138.90525,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180828T212521_20180828T212520_T07WET_0,1400,1237,1231,1043,1036,2208,2176,31,28,32607,-0.06423413150893197,0.35835127653029836,0.3549190535491905,240,0.12771438007653635,0.1253054598164453,69.5757,-138.90525,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180828T212521_20180828T212520_T07WET_1,1492,1308,1313,1117,1100,2372,2382,29,26,32607,-0.06381461675579322,0.3597019203210089,0.36817920735209647,240,0.12866827678999807,0.13473168792080095,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180828T212521_20180828T212520_T07WET_2,1821,1587,1580,1367,1364,2565,2608,45,42,32607,-0.07086151132019994,0.3046795523906409,0.31319234642497484,240,0.0925638974048546,0.09777606141127745,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180828T212521_20180828T212520_T07WET_3,2520,2147,2146,2054,2070,3058,3067,88,91,32607,-0.08015430775825118,0.19640062597809077,0.19408214911426902,240,0.038554086339422276,0.03765007544444889,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180828T212521_20180828T212520_T07WET_4,2856,2458,2458,2473,2442,3274,3274,97,97,32607,-0.07489649981181784,0.1393770662954585,0.14555633310007,240,0.01942352339737787,0.021183476629943288,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180828T212521_20180828T212520_T07WET_5,1400,1237,1231,1043,1036,2208,2176,31,28,32607,-0.06423413150893197,0.35835127653029836,0.3549190535491905,240,0.12771438007653635,0.1253054598164453,69.5757,-138.90525,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180830T211509_20180830T211504_T07WET_0,1838,6188,6159,6528,6511,6577,6544,94,95,32607,0.5403276228585719,0.003739030904235025,0.0025277671390271927,242,1.3980352101913767E-5,6.389606709058762E-6,69.5757,-138.90525,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180830T211509_20180830T211504_T07WET_1,1877,6223,6219,6528,6544,6581,6596,99,99,32607,0.5363142292490118,0.004043023876725914,0.0039573820395738205,242,1.6346042066319987E-5,1.566087260586111E-5,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180830T211509_20180830T211504_T07WET_2,1845,6161,6156,6468,6488,6536,6532,98,98,32607,0.5388076490438695,0.005229160258382036,0.003379416282642089,242,2.7344117001027015E-5,1.1420454410889965E-5,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180830T211509_20180830T211504_T07WET_3,1825,6127,6125,6407,6426,6476,6483,98,97,32607,0.5408805031446541,0.0053558953659861835,0.004415524052986289,242,2.8685615163524152E-5,1.9496852660030033E-5,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180830T211509_20180830T211504_T07WET_4,1830,6116,6128,6441,6439,6560,6516,96,96,32607,0.5400854486051772,0.009153142065994924,0.005943651099961405,242,8.378000948426602E-5,3.532698838337644E-5,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180830T211509_20180830T211504_T07WET_5,1838,6188,6159,6528,6511,6577,6544,94,95,32607,0.5403276228585719,0.003739030904235025,0.0025277671390271927,242,1.3980352101913767E-5,6.389606709058762E-6,69.5757,-138.90525,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180831T213531_20180831T213527_T07WET_0,1150,2921,2917,2946,2928,3176,3153,87,85,32607,0.43447258421440865,0.037569421757595554,0.0370004933399112,243,0.0014114605138853173,0.0013690356520868951,69.5757,-138.90525,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180831T213531_20180831T213527_T07WET_1,1268,3297,3274,3282,3298,3544,3543,75,76,32607,0.44165565830030823,0.038382654556108994,0.035813477561759975,243,0.0014732271049424353,0.0012826044717394692,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180831T213531_20180831T213527_T07WET_2,1025,2574,2573,2525,2525,2741,2754,89,88,32607,0.4302390216787104,0.041017850360805165,0.04337942792195491,243,0.001682462460714467,0.0018817725456699015,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180831T213531_20180831T213527_T07WET_3,968,2872,2858,2897,2884,2999,3003,34,38,32607,0.4939884997386304,0.01729986431478969,0.020214030915576695,243,2.9928529637430345E-4,4.0860702311558617E-4,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180831T213531_20180831T213527_T07WET_4,990,2775,2774,2772,2796,2911,2916,73,68,32607,0.47396386822529224,0.02445891254619039,0.02100840336134454,243,5.982383315745148E-4,4.4135298313553874E-4,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180831T213531_20180831T213527_T07WET_5,1150,2921,2917,2946,2928,3176,3153,87,85,32607,0.43447258421440865,0.037569421757595554,0.0370004933399112,243,0.0014114605138853173,0.0013690356520868951,69.5757,-138.90525,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180901T210021_20180901T210019_T07WET_0,2498,4398,4393,4591,4602,4706,4682,100,100,32607,0.27499637207952404,0.012369581585457675,0.008616975441619991,244,1.530065474052813E-4,7.425226562502125E-5,69.5757,-138.90525,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180901T210021_20180901T210019_T07WET_1,2594,4566,4546,4766,4777,4907,4903,100,100,32607,0.2733893557422969,0.014576656673214101,0.013016528925619835,244,2.1247891657114135E-4,1.6943002365024833E-4,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180901T210021_20180901T210019_T07WET_2,2521,4519,4537,4690,4705,4852,4859,100,100,32607,0.2856333238877869,0.016977572835883463,0.016102049351735676,244,2.8823797141534904E-4,2.592759875158715E-4,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180901T210021_20180901T210019_T07WET_3,2683,4651,4651,4883,4881,4965,4954,100,100,32607,0.2683392418871012,0.008326563769293258,0.007422470767666497,244,6.933166409301749E-5,5.5093072241123324E-5,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180901T210021_20180901T210019_T07WET_4,2601,4543,4544,4706,4713,4895,4864,100,100,32607,0.27193841847445765,0.019685449432350798,0.015766941630990915,244,3.875168999559186E-4,2.485964432739717E-4,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180901T210021_20180901T210019_T07WET_5,2498,4398,4393,4591,4602,4706,4682,100,100,32607,0.27499637207952404,0.012369581585457675,0.008616975441619991,244,1.530065474052813E-4,7.425226562502125E-5,69.5757,-138.90525,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180902T212509_20180902T212512_T07WET_0,1679,1213,1191,1048,1020,2559,2602,38,38,32607,-0.1700348432055749,0.41890767951205987,0.4367752622860298,245,0.17370424809178953,0.18849149320884717,69.5757,-138.90525,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180902T212509_20180902T212512_T07WET_1,2782,2186,2074,2228,2101,3729,3619,80,80,32607,-0.1457990115321252,0.2519724693637737,0.2653846153846154,245,0.06340495316541528,0.07031277635150926,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180902T212509_20180902T212512_T07WET_2,2231,1305,1319,1200,1226,2751,2930,30,31,32607,-0.25690140845070425,0.3925588458618071,0.41000962463907603,245,0.1528940719636116,0.16654199982288437,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180902T212509_20180902T212512_T07WET_3,2143,1359,1383,1368,1377,2368,2425,84,81,32607,-0.21554169030062392,0.2676659528907923,0.2756443976854287,245,0.07152272844860601,0.07583396192478264,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180902T212509_20180902T212512_T07WET_4,1730,1211,1165,1181,1092,2151,2100,35,35,32607,-0.19516407599309155,0.29111644657863145,0.3157894736842105,245,0.08454646802779932,0.09939373046958702,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180902T212509_20180902T212512_T07WET_5,1679,1213,1191,1048,1020,2559,2602,38,38,32607,-0.1700348432055749,0.41890767951205987,0.4367752622860298,245,0.17370424809178953,0.18849149320884717,69.5757,-138.90525,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180904T211511_20180904T211511_T07WET_0,1789,967,968,900,906,2424,2392,16,15,32607,-0.29778745012694957,0.4584837545126354,0.45057610673135234,247,0.2071649623619172,0.20027480720544347,69.5757,-138.90525,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180904T211511_20180904T211511_T07WET_1,1887,1072,1058,976,966,2781,2777,21,21,32607,-0.28149405772495756,0.48043651849880226,0.4838364947902752,247,0.22680560206003555,0.229913136720842,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180904T211511_20180904T211511_T07WET_2,1608,955,987,782,867,1687,2078,9,13,32607,-0.23930635838150288,0.3665451599837991,0.41120543293718165,247,0.13355271694392448,0.16749662174785418,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180904T211511_20180904T211511_T07WET_3,1750,917,924,851,834,2201,2188,21,19,32607,-0.3089005235602094,0.44233289646133683,0.44804765056254137,247,0.1931992953338821,0.19809282242643408,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180904T211511_20180904T211511_T07WET_4,1830,1051,1035,998,993,2639,2548,17,17,32607,-0.2774869109947644,0.4511960406928787,0.43914148545608583,247,0.2008113631950947,0.19048968620685497,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180904T211511_20180904T211511_T07WET_5,1789,967,968,900,906,2424,2392,16,15,32607,-0.29778745012694957,0.4584837545126354,0.45057610673135234,247,0.2071649623619172,0.20027480720544347,69.5757,-138.90525,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180905T213519_20180905T213519_T07WET_0,3693,4175,4097,4511,4411,4372,4373,100,100,32607,0.05186136071887035,-0.0156478667116965,-0.004326047358834244,248,2.448557277336324E-4,1.8714685748691864E-5,69.5757,-138.90525,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180905T213519_20180905T213519_T07WET_1,3887,3560,3708,4261,4464,3867,3904,100,100,32607,-0.023568136932192233,-0.048474409448818895,-0.06692160611854685,248,0.0023497640467420033,0.004478471423996941,69.57781,-138.91277,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180905T213519_20180905T213519_T07WET_2,3228,4099,4034,4206,4181,4593,4500,100,100,32607,0.11098870834480859,0.04398227071258098,0.03674691855776984,248,0.0019344377241088916,0.0013503352027544127,69.57515,-138.89453,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180905T213519_20180905T213519_T07WET_3,3874,4734,4684,5164,5101,5133,5063,99,99,32607,0.09464828230895068,-0.003010585607458483,-0.003738685556867375,248,9.063625699587971E-6,1.3977769692218396E-5,69.57651,-138.86711,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180905T213519_20180905T213519_T07WET_4,3964,4945,4889,5309,5299,5349,5360,100,100,32607,0.10448435558567717,0.0037530493525989865,0.005722863308002627,248,1.4085379442112167E-5,3.275116443037271E-5,69.57483,-138.86305,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
